date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:00:13	91624/91624	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:38:48%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/14.jpg?v=1572418345547	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/141daa.jpg	(from https://nd-noi-that.mysapo.net/san-pham-7)
09:00:13	119851/119851	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:38:44%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/20.jpg?v=1572418366837	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/2047fe.jpg	(from https://nd-noi-that.mysapo.net/san-pham-8)
09:00:13	98394/98394	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:59%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/13.jpg?v=1572418346150	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/13c31a.jpg	(from https://nd-noi-that.mysapo.net/san-pham-7)
09:00:15	9961/9961	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:15%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/14.jpg?v=1572418345547	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/141daa.jpg	(from https://nd-noi-that.mysapo.net/san-pham-7)
09:00:15	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.165.delayed	(from https://nd-noi-that.mysapo.net/san-pham-7)
09:00:16	10512/10512	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:41:00%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/13.jpg?v=1572418346150	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/13c31a.jpg	(from https://nd-noi-that.mysapo.net/san-pham-7)
09:00:16	49379/49379	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:11%20GMT	https://bizweb.dktcdn.net/100/369/704/products/13.jpg?v=1572418346150	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/13c31a.jpg	(from https://nd-noi-that.mysapo.net/san-pham-7)
09:00:21	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.168.delayed	(from https://nd-noi-that.mysapo.net/san-pham-6)
09:00:25	98394/98394	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:16%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/13.jpg?v=1572418346150	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/13c31a.jpg	(from https://nd-noi-that.mysapo.net/san-pham-7)
09:00:26	91368/91368	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:17%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/11.jpg?v=1572418327100	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/1160b5.jpg	(from https://nd-noi-that.mysapo.net/san-pham-6)
09:00:28	9218/9218	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:41:16%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/11.jpg?v=1572418327100	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/1160b5.jpg	(from https://nd-noi-that.mysapo.net/san-pham-6)
09:00:35	58389/58389	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:27%20GMT	https://bizweb.dktcdn.net/100/369/704/products/12.jpg?v=1572418327390	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/12e753.jpg	(from https://nd-noi-that.mysapo.net/san-pham-6)
09:00:35	91368/91368	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:22%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/11.jpg?v=1572418327100	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/1160b5.jpg	(from https://nd-noi-that.mysapo.net/san-pham-6)
09:00:36	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.16e.delayed	(from https://nd-noi-that.mysapo.net/san-pham-6)
09:00:37	11079/11079	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:36%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/12.jpg?v=1572418327390	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/12e753.jpg	(from https://nd-noi-that.mysapo.net/san-pham-6)
09:00:39	115760/115760	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:22%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/12.jpg?v=1572418327390	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/12e753.jpg	(from https://nd-noi-that.mysapo.net/san-pham-6)
09:00:39	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.171.delayed	(from https://nd-noi-that.mysapo.net/san-pham-5)
09:00:46	115760/115760	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:41:18%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/12.jpg?v=1572418327390	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/12e753.jpg	(from https://nd-noi-that.mysapo.net/san-pham-6)
09:00:54	104287/104287	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:39%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/9.jpg?v=1572418314793	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/9e180.jpg	(from https://nd-noi-that.mysapo.net/san-pham-5)
09:00:56	10915/10915	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:56%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/10.jpg?v=1572418314337	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/108dd0.jpg	(from https://nd-noi-that.mysapo.net/san-pham-5)
09:00:57	138774/138774	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:41:20%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/10.jpg?v=1572418314337	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/108dd0.jpg	(from https://nd-noi-that.mysapo.net/san-pham-5)
09:00:59	9426/9426	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:59%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/9.jpg?v=1572418314793	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/9e180.jpg	(from https://nd-noi-that.mysapo.net/san-pham-5)
09:01:00	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.177.delayed	(from https://nd-noi-that.mysapo.net/san-pham-5)
09:01:01	138774/138774	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:40%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/10.jpg?v=1572418314337	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/108dd0.jpg	(from https://nd-noi-that.mysapo.net/san-pham-5)
09:01:06	127217/127217	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:00:47%20GMT	https://bizweb.dktcdn.net/100/369/704/products/9.jpg?v=1572418314793	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/9e180.jpg	(from https://nd-noi-that.mysapo.net/san-pham-5)
09:01:06	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.17a.delayed	(from https://nd-noi-that.mysapo.net/san-pham-4)
09:01:13	104287/104287	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:41:41%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/9.jpg?v=1572418314793	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/9e180.jpg	(from https://nd-noi-that.mysapo.net/san-pham-5)
09:01:17	111472/111472	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:41:44%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/7.jpg?v=1572418295733	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/77ab9.jpg	(from https://nd-noi-that.mysapo.net/san-pham-4)
09:01:19	10677/10677	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:40:05%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/7.jpg?v=1572418295733	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/77ab9.jpg	(from https://nd-noi-that.mysapo.net/san-pham-4)
09:01:25	111472/111472	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:01:08%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/7.jpg?v=1572418295733	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/77ab9.jpg	(from https://nd-noi-that.mysapo.net/san-pham-4)
09:01:25	153802/153802	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:41:45%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/8.jpg?v=1572418296360	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/8088a.jpg	(from https://nd-noi-that.mysapo.net/san-pham-4)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.180.delayed	(from https://nd-noi-that.mysapo.net/san-pham-4)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.181.delayed	(from https://nd-noi-that.mysapo.net/collections/phong-ngu)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.182.delayed	(from https://nd-noi-that.mysapo.net/collections/phong-ngu)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.183.delayed	(from https://nd-noi-that.mysapo.net/collections/van-phong)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.184.delayed	(from https://nd-noi-that.mysapo.net/collections/van-phong)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.185.delayed	(from https://nd-noi-that.mysapo.net/collections/ghe-banh)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.186.delayed	(from https://nd-noi-that.mysapo.net/collections/ghe-banh)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.187.delayed	(from https://nd-noi-that.mysapo.net/collections/ke-sach)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.188.delayed	(from https://nd-noi-that.mysapo.net/collections/ke-sach)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.189.delayed	(from https://nd-noi-that.mysapo.net/collections/tu-ke)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.18a.delayed	(from https://nd-noi-that.mysapo.net/collections/tu-ke)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.18b.delayed	(from https://nd-noi-that.mysapo.net/collections/khung-tranh-anh)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.18c.delayed	(from https://nd-noi-that.mysapo.net/collections/khung-tranh-anh)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.18d.delayed	(from https://nd-noi-that.mysapo.net/collections/ghe-sofa)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.18e.delayed	(from https://nd-noi-that.mysapo.net/collections/ghe-sofa)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.18f.delayed	(from https://nd-noi-that.mysapo.net/collections/ke-tivi)
09:01:25	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.190.delayed	(from https://nd-noi-that.mysapo.net/collections/ke-tivi)
09:01:26	80607/80607	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:01:14%20GMT	https://bizweb.dktcdn.net/100/369/704/products/8.jpg?v=1572418296360	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/8088a.jpg	(from https://nd-noi-that.mysapo.net/san-pham-4)
09:01:26	11345/11345	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:40:11%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/8.jpg?v=1572418296360	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/8088a.jpg	(from https://nd-noi-that.mysapo.net/san-pham-4)
09:01:33	39820/39820	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:01:28%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/3-1.jpg?v=1575349214890	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/3-1ffc8.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:01:33	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.194.delayed	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:01:34	111029/111029	---M-Z	200	added ('OK')	text/html	etag:W/%22efc87481674a0d76c64d2c152b26fe84%22	https://nd-noi-that.mysapo.net/danh-muc-tao-thu-2	E:/template/noithat/nd-noi-that.mysapo.net/danh-muc-tao-thu-2.html	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:01:36	58081/58081	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:01:27%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/3-ada177ab-e8ae-46f5-8ee9-19e30da4d7ed.jpg?v=1575349214200	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/3-ada177ab-e8ae-46f5-8ee9-19e30da4d7ed8c46.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:01:43	153802/153802	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:42:05%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/8.jpg?v=1572418296360	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/8088a.jpg	(from https://nd-noi-that.mysapo.net/san-pham-4)
09:01:51	105043/105043	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:42:20%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/3-ada177ab-e8ae-46f5-8ee9-19e30da4d7ed.jpg?v=1575349214200	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/3-ada177ab-e8ae-46f5-8ee9-19e30da4d7ed8c46.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:01:52	4390/4390	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:40:39%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/3-ada177ab-e8ae-46f5-8ee9-19e30da4d7ed.jpg?v=1575349214200	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/3-ada177ab-e8ae-46f5-8ee9-19e30da4d7ed8c46.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:01:55	178107/178107	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:01:28%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/3-2.jpg?v=1575349215130	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/3-2e1bd.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:01:56	3182/3182	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:42:39%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/3-1.jpg?v=1575349214890	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/3-1ffc8.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:01:57	130647/130647	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:01:37%20GMT	https://bizweb.dktcdn.net/100/369/704/products/3-1.jpg?v=1575349214890	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/3-1ffc8.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:01:58	8367/8367	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:42:41%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/3-2.jpg?v=1575349215130	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/3-2e1bd.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:02	120114/120114	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:01:45%20GMT	https://bizweb.dktcdn.net/100/369/704/products/3-2.jpg?v=1575349215130	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/3-2e1bd.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:02	75025/75025	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:01:53%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/3-1.jpg?v=1575349214890	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/3-1ffc8.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:02	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2002:02:01%20GMT	https://jangin.vn/wp-content/uploads/2019/10/da-chinh-7760f90aa26f44311d7e.jpg	E:/template/noithat/jangin.vn/wp-content/uploads/2019/10/da-chinh-7760f90aa26f44311d7e.19e.delayed	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:05	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2002:02:04%20GMT	https://jangin.vn/wp-content/uploads/2019/10/da-chinh-de002900646f8231db7e.jpg	E:/template/noithat/jangin.vn/wp-content/uploads/2019/10/da-chinh-de002900646f8231db7e.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:09	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2002:02:07%20GMT	https://jangin.vn/wp-content/uploads/2019/10/da-chinh189ff6c5ada04bfe12b1.jpg	E:/template/noithat/jangin.vn/wp-content/uploads/2019/10/da-chinh189ff6c5ada04bfe12b1.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:12	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2002:02:10%20GMT	https://jangin.vn/wp-content/uploads/2019/10/da-chinh-d026cc8697e371bd28f2.jpg	E:/template/noithat/jangin.vn/wp-content/uploads/2019/10/da-chinh-d026cc8697e371bd28f2.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:12	289361/289361	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:01:57%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/3-2.jpg?v=1575349215130	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/3-2e1bd.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:13	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.1a4.delayed	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:14	12005/12005	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Nov%202021%2012:18:19%20GMT	http://bizweb.dktcdn.net/thumb/large/100/369/704/products/1-17e9c747-e192-4b5c-a701-ee6c95e61e3e.jpg?v=1575349082173	E:/template/noithat/bizweb.dktcdn.net/thumb/large/100/369/704/products/1-17e9c747-e192-4b5c-a701-ee6c95e61e3e87ed.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:14	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.1a7.delayed	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:16	33663/33663	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:02:14%20GMT	http://bizweb.dktcdn.net/thumb/large/100/369/704/products/2-ee8af1ef-b0c8-417b-a501-62f0f218ae6b.jpg?v=1575349159530	E:/template/noithat/bizweb.dktcdn.net/thumb/large/100/369/704/products/2-ee8af1ef-b0c8-417b-a501-62f0f218ae6b2498.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-rouen)
09:02:21	47495/47495	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:42:52%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/2-ee8af1ef-b0c8-417b-a501-62f0f218ae6b.jpg?v=1575349159530	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/2-ee8af1ef-b0c8-417b-a501-62f0f218ae6b2498.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:22	3710/3710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:43:08%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/2-ee8af1ef-b0c8-417b-a501-62f0f218ae6b.jpg?v=1575349159530	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/2-ee8af1ef-b0c8-417b-a501-62f0f218ae6b2498.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:28	88040/88040	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:42:54%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/2-ee8af1ef-b0c8-417b-a501-62f0f218ae6b.jpg?v=1575349159530	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/2-ee8af1ef-b0c8-417b-a501-62f0f218ae6b2498.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:30	8088/8088	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:02:30%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/2-1.jpg?v=1575349159960	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/2-1bac4.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:31	96034/96034	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jan%202022%2003:25:40%20GMT	https://bizweb.dktcdn.net/100/369/704/products/2-1.jpg?v=1575349159960	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/2-1bac4.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:33	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2002:02:31%20GMT	https://jangin.vn/wp-content/uploads/2019/10/da-chinh-AAAA-5bb25dc304a6e2f8bbb7.jpg	E:/template/noithat/jangin.vn/wp-content/uploads/2019/10/da-chinh-AAAA-5bb25dc304a6e2f8bbb7.1ad.delayed	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:34	156900/156900	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:02:14%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/2-1.jpg?v=1575349159960	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/2-1bac4.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:36	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2002:02:35%20GMT	https://jangin.vn/wp-content/uploads/2019/10/da-chinh-510bf4d97e8798d9c196.jpg	E:/template/noithat/jangin.vn/wp-content/uploads/2019/10/da-chinh-510bf4d97e8798d9c196.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:39	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2002:02:38%20GMT	https://jangin.vn/wp-content/uploads/2019/10/f65a8c982ec4c89a91d5.jpg	E:/template/noithat/jangin.vn/wp-content/uploads/2019/10/f65a8c982ec4c89a91d5.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:39	226074/226074	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2002:02:24%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/2-1.jpg?v=1575349159960	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/2-1bac4.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:39	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Apr%202022%2002:02:41%20GMT	https://jangin.vn/wp-content/uploads/2019/10/da-chinh-bd3b108db2d1548f0dc0.jpg	E:/template/noithat/jangin.vn/wp-content/uploads/2019/10/da-chinh-bd3b108db2d1548f0dc0.jpg	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
09:02:40	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.1b1.delayed	(from https://nd-noi-that.mysapo.net/sofa-thu-gian-chaumont)
